Date,Lag1,Lag2,Lag3,Lag4,Lag5,Volume,Today ,Direction
2018,0.099,1.847,0.773,0.647,0.027,8.2346,0.099,Up
2018,0.672,0.099,1.847,0.773,0.647,9.8204,0.672,Up
2018,-0.35,0.672,0.099,1.847,0.773,10.3176,-0.35,Down
2018,-2.917,-0.35,0.672,0.099,1.847,17.7986,-2.917,Down
2018,1.474,-2.917,-0.35,0.672,0.099,20.4185,1.474,Up
2018,-2.186,1.474,-2.917,-0.35,0.672,16.1019,-2.186,Down
2018,0.266,-2.186,1.474,-2.917,-0.35,15.1446,0.266,Up
2018,-1.319,0.266,-2.186,1.474,-2.917,12.1504,-1.319,Down
2018,-0.751,-1.319,0.266,-2.186,1.474,9.7977,-0.751,Down
2018,-0.431,-0.751,-1.319,0.266,-2.186,9.6663,-0.431,Down
2018,-0.947,-0.431,-0.751,-1.319,0.266,11.6961,-0.947,Down
2018,-1.557,-0.947,-0.431,-0.751,-1.319,16.5492,-1.557,Down
2018,-0.824,-1.557,-0.947,-0.431,-0.751,13.4515,-0.824,Down
2018,-1.532,-0.824,-1.557,-0.947,-0.431,21.4993,-1.532,Down
2018,-1.077,-1.532,-0.824,-1.557,-0.947,25.2053,-1.077,Down
2018,-2.448,-1.077,-1.532,-0.824,-1.557,25.5346,-2.448,Down
2018,-1.966,-2.448,-1.077,-1.532,-0.824,14.7312,-1.966,Down
2018,4.327,-1.966,-2.448,-1.077,-1.532,21.8485,4.327,Up
2018,2.267,4.327,-1.966,-2.448,-1.077,18.6267,2.267,Up
2018,-0.733,2.267,4.327,-1.966,-2.448,15.31,-0.733,Down
2018,0.144,-0.733,2.267,4.327,-1.966,14.4299,0.144,Up
2019,1.707,0.144,-0.733,2.267,4.327,12.6925,1.707,Up
2019,-1.619,1.707,0.144,-0.733,2.267,14.4141,-1.619,Down
2019,1.939,-1.619,1.707,0.144,-0.733,14.2629,1.939,Up
2019,0.669,1.939,-1.619,1.707,0.144,10.3139,0.669,Up
2019,-0.019,0.669,1.939,-1.619,1.707,10.2513,-0.019,Down
2019,0.159,-0.019,0.669,1.939,-1.619,9.5007,0.159,Up
2019,1.022,0.159,-0.019,0.669,1.939,9.6824,1.022,Up
2019,0.505,1.022,0.159,-0.019,0.669,7.3858,0.505,Up
2019,0.21,0.505,1.022,0.159,-0.019,7.0908,0.21,Up
2019,0.981,0.21,0.505,1.022,0.159,8.5208,0.981,Up
2019,0.058,0.981,0.21,0.505,1.022,7.7637,0.058,Up
2019,1.135,0.058,0.981,0.21,0.505,9.6118,1.135,Up
2019,0.559,1.135,0.058,0.981,0.21,12.79,0.559,Up
2019,-0.74,0.559,1.135,0.058,0.981,11.5531,-0.74,Down
2019,-0.227,-0.74,0.559,1.135,0.058,8.603,-0.227,Down
2019,0.129,-0.227,-0.74,0.559,1.135,5.9204,0.129,Up
2019,0.064,0.129,-0.227,-0.74,0.559,9.6883,0.064,Up
2019,0.14,0.064,0.129,-0.227,-0.74,8.5614,0.14,Up
2019,-0.193,0.14,0.064,0.129,-0.227,6.6136,-0.193,Down
2019,0.935,-0.193,0.14,0.064,0.129,9.2474,0.935,Up
2019,0.905,0.935,-0.193,0.14,0.064,10.4012,0.905,Up
2019,-0.033,0.905,0.935,-0.193,0.14,8.5783,-0.033,Down
2019,0.685,-0.033,0.905,0.935,-0.193,6.0745,0.685,Up
2019,0.242,0.685,-0.033,0.905,0.935,7.9553,0.242,Up
2019,-0.018,0.242,0.685,-0.033,0.905,5.8348,-0.018,Down
2019,-0.295,-0.018,0.242,0.685,-0.033,9.5482,-0.295,Down
2019,0.64,-0.295,-0.018,0.242,0.685,7.5789,0.64,Up
2019,-0.214,0.64,-0.295,-0.018,0.242,6.8021,-0.214,Down
2019,0.617,-0.214,0.64,-0.295,-0.018,7.227,0.617,Up
2019,-0.015,0.617,-0.214,0.64,-0.295,6.5277,-0.015,Down
2019,0.219,-0.015,0.617,-0.214,0.64,8.3234,0.219,Up
2019,0.365,0.219,-0.015,0.617,-0.214,9.7089,0.365,Up
2019,0.496,0.365,0.219,-0.015,0.617,5.9121,0.496,Up
2019,0.216,0.496,0.365,0.219,-0.015,7.6611,0.216,Up
2019,-0.101,0.216,0.496,0.365,0.219,6.4215,-0.101,Down
2019,0.37,-0.101,0.216,0.496,0.365,7.8115,0.37,Up
2019,-0.431,0.37,-0.101,0.216,0.496,6.9031,-0.431,Down
2019,0.068,-0.431,0.37,-0.101,0.216,5.6844,0.068,Up
2019,0.244,0.068,-0.431,0.37,-0.101,5.6922,0.244,Up
2019,-0.1,0.244,0.068,-0.431,0.37,6.9268,-0.1,Down
2019,-0.007,-0.1,0.244,0.068,-0.431,7.8881,-0.007,Down
2019,-0.781,-0.007,-0.1,0.244,0.068,10.6495,-0.781,Down
2019,-0.186,-0.781,-0.007,-0.1,0.244,5.9115,-0.186,Down
2019,-0.652,-0.186,-0.781,-0.007,-0.1,7.504,-0.652,Down
2019,-0.657,-0.652,-0.186,-0.781,-0.007,9.4885,-0.657,Down
2019,0.557,-0.657,-0.652,-0.186,-0.781,8.5796,0.557,Up
2019,1.155,0.557,-0.657,-0.652,-0.186,6.5099,1.155,Up
2019,0.154,1.155,0.557,-0.657,-0.652,7.9668,0.154,Up
2019,0.307,0.154,1.155,0.557,-0.657,8.0639,0.307,Up
2019,-0.075,0.307,0.154,1.155,0.557,6.7518,-0.075,Down
2019,0.274,-0.075,0.307,0.154,1.155,8.1309,0.274,Up
2019,0.277,0.274,-0.075,0.307,0.154,6.22,0.277,Up
2019,-0.392,0.277,0.274,-0.075,0.307,9.0268,-0.392,Down
2019,-0.216,-0.392,0.277,0.274,-0.075,8.4609,-0.216,Down
2019,1.457,-0.216,-0.392,0.277,0.274,7.955,1.457,Up
2019,-1.402,1.457,-0.216,-0.392,0.277,12.2659,-1.402,Down
2019,0.061,-1.402,1.457,-0.216,-0.392,8.5575,0.061,Up
2019,0.046,0.061,-1.402,1.457,-0.216,6.8126,0.046,Up
2019,-0.519,0.046,0.061,-1.402,1.457,7.2225,-0.519,Down
2019,0.128,-0.519,0.046,0.061,-1.402,5.6239,0.128,Up
2019,0.032,0.128,-0.519,0.046,0.061,8.2187,0.032,Up
2019,0.397,0.032,0.128,-0.519,0.046,7.7618,0.397,Up
2019,-0.024,0.397,0.032,0.128,-0.519,4.007,-0.024,Down
2019,-0.313,-0.024,0.397,0.032,0.128,6.8243,-0.313,Down
2019,0.139,-0.313,-0.024,0.397,0.032,4.8998,0.139,Up
2019,0.226,0.139,-0.313,-0.024,0.397,5.8622,0.226,Up
2019,0.24,0.226,0.139,-0.313,-0.024,5.3566,0.24,Up
2019,-0.143,0.24,0.226,0.139,-0.313,6.6142,-0.143,Down
2019,0.181,-0.143,0.24,0.226,0.139,5.2602,0.181,Up
2019,-0.215,0.181,-0.143,0.24,0.226,5.5093,-0.215,Down
2019,0.055,-0.215,0.181,-0.143,0.24,6.9728,0.055,Up
2019,-0.093,0.055,-0.215,0.181,-0.143,4.9597,-0.093,Down
2019,-0.272,-0.093,0.055,-0.215,0.181,5.2153,-0.272,Down
2019,-0.669,-0.272,-0.093,0.055,-0.215,5.8268,-0.669,Down
2019,-0.028,-0.669,-0.272,-0.093,0.055,6.8709,-0.028,Down
2019,0.38,-0.028,-0.669,-0.272,-0.093,4.016,0.38,Up
2019,0.757,0.38,-0.028,-0.669,-0.272,5.2247,0.757,Up
2019,-0.191,0.757,0.38,-0.028,-0.669,5.0393,-0.191,Down
2019,-0.024,-0.191,0.757,0.38,-0.028,5.7771,-0.024,Down
2019,0.448,-0.024,-0.191,0.757,0.38,5.0916,0.448,Up
2019,0.123,0.448,-0.024,-0.191,0.757,5.7198,0.123,Up
2019,0.181,0.123,0.448,-0.024,-0.191,8.1112,0.181,Up
2019,-0.987,0.181,0.123,0.448,-0.024,7.1672,-0.987,Down
2019,-0.171,-0.987,0.181,0.123,0.448,6.503,-0.171,Down
2019,0.413,-0.171,-0.987,0.181,0.123,5.6544,0.413,Up
2019,1.234,0.413,-0.171,-0.987,0.181,10.7198,1.234,Up
2019,-0.765,1.234,0.413,-0.171,-0.987,14.473,-0.765,Down
2019,0,-0.765,1.234,0.413,-0.171,9.1568,0,Down
2019,0.501,0,-0.765,1.234,0.413,10.3471,0.501,Up
2019,0.868,0.501,0,-0.765,1.234,11.2429,0.868,Up
2019,-0.552,0.868,0.501,0,-0.765,12.7291,-0.552,Down
2019,0.5,-0.552,0.868,0.501,0,7.7003,0.5,Up
2019,1.232,0.5,-0.552,0.868,0.501,7.3956,1.232,Up
2019,0.651,1.232,0.5,-0.552,0.868,7.675,0.651,Up
2019,0.245,0.651,1.232,0.5,-0.552,10.0353,0.245,Up
2019,-0.039,0.245,0.651,1.232,0.5,6.2878,-0.039,Down
2019,0.238,-0.039,0.245,0.651,1.232,4.6847,0.238,Up
2019,0.063,0.238,-0.039,0.245,0.651,4.9483,0.063,Up
2019,-0.36,0.063,0.238,-0.039,0.245,9.8734,-0.36,Down
2019,-0.338,-0.36,0.063,0.238,-0.039,5.5268,-0.338,Down
2019,-1.039,-0.338,-0.36,0.063,0.238,7.0029,-1.039,Down
2019,-0.229,-1.039,-0.338,-0.36,0.063,10.4973,-0.229,Down
2019,-0.029,-0.229,-1.039,-0.338,-0.36,6.2524,-0.029,Down
2019,-0.337,-0.029,-0.229,-1.039,-0.338,8.6863,-0.337,Down
2019,-0.269,-0.337,-0.029,-0.229,-1.039,9.6428,-0.269,Down
2019,1.231,-0.269,-0.337,-0.029,-0.229,7.7232,1.231,Up
2019,0.223,1.231,-0.269,-0.337,-0.029,7.117,0.223,Up
2019,0.533,0.223,1.231,-0.269,-0.337,6.943,0.533,Up
2019,0.602,0.533,0.223,1.231,-0.269,7.4272,0.602,Up
2019,-0.138,0.602,0.533,0.223,1.231,6.0799,-0.138,Down
2019,-0.718,-0.138,0.602,0.533,0.223,5.8641,-0.718,Down
2019,-0.087,-0.718,-0.138,0.602,0.533,4.7096,-0.087,Down
2019,0.062,-0.087,-0.718,-0.138,0.602,4.8945,0.062,Up
2019,0,0.062,-0.087,-0.718,-0.138,5.2325,0,Down
2019,-0.052,0,0.062,-0.087,-0.718,3.9206,-0.052,Down
2019,0.347,-0.052,0,0.062,-0.087,8.5435,0.347,Up
2019,0.174,0.347,-0.052,0,0.062,7.8674,0.174,Up
2019,-0.061,0.174,0.347,-0.052,0,11.657,-0.061,Down
2019,-0.044,-0.061,0.174,0.347,-0.052,8.331,-0.044,Down
2019,-0.201,-0.044,-0.061,0.174,0.347,4.7583,-0.201,Down
2019,-1.001,-0.201,-0.044,-0.061,0.174,8.2029,-1.001,Down
2019,-0.439,-1.001,-0.201,-0.044,-0.061,5.1585,-0.439,Down
2019,0.065,-0.439,-1.001,-0.201,-0.044,4.0355,0.065,Up
2019,0.144,0.065,-0.439,-1.001,-0.201,5.9351,0.144,Up
2019,-0.344,0.144,0.065,-0.439,-1.001,7.8706,-0.344,Down
2019,0.277,-0.344,0.144,0.065,-0.439,6.1505,0.277,Up
2019,0.545,0.277,-0.344,0.144,0.065,4.0899,0.545,Up
2019,0.343,0.545,0.277,-0.344,0.144,5.1677,0.343,Up
2019,-0.064,0.343,0.545,0.277,-0.344,4.5842,-0.064,Down
2019,0.558,-0.064,0.343,0.545,0.277,4.1101,0.558,Up
2019,0.08,0.558,-0.064,0.343,0.545,5.8449,0.08,Up
2019,-0.003,0.08,0.558,-0.064,0.343,5.0826,-0.003,Down
2019,0.267,-0.003,0.08,0.558,-0.064,4.0326,0.267,Up
2019,-0.126,0.267,-0.003,0.08,0.558,3.39,-0.126,Down
2019,-0.289,-0.126,0.267,-0.003,0.08,3.665,-0.289,Down
2019,-0.671,-0.289,-0.126,0.267,-0.003,3.6036,-0.671,Down
2019,0.552,-0.671,-0.289,-0.126,0.267,5.1393,0.552,Up
2019,-0.957,0.552,-0.671,-0.289,-0.126,5.8679,-0.957,Down
2019,0.097,-0.957,0.552,-0.671,-0.289,4.3638,0.097,Up
2019,0.298,0.097,-0.957,0.552,-0.671,4.4565,0.298,Up
